300578|0.0416666666666667
300538|0.0416666666666667
601811|0.0416666666666667
300551|0.0416666666666667
603538|0.0416666666666667
603768|0.0416666666666667
300553|0.0416666666666667
300605|0.0416666666666667
300587|0.0416666666666667
300631|0.0416666666666667
300569|0.0416666666666667
002855|0.0416666666666667
300592|0.0416666666666667
300622|0.0416666666666667
300651|0.0416666666666667
300635|0.0416666666666667
300640|0.0416666666666667
002872|0.0416666666666667
300650|0.0416666666666667
300540|0.0416666666666667
603580|0.0416666666666667
603035|0.0416666666666667
300576|0.0416666666666667
603878|0.0416666666666667
